,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
9,tt0120755,movie,Mission: Impossible II,Mission: Impossible II,0,2000,\N,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125000000.0,57845297.0
10,tt0120804,movie,Resident Evil,Resident Evil,0,2002,\N,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,33000000.0,17707106.0
11,tt0120824,movie,The Shipping News,The Shipping News,0,2001,\N,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,318502.0
12,tt0120903,movie,X-Men,X-Men,0,2000,\N,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75000000.0,54471475.0
13,tt0120912,movie,Men in Black II,Men in Black II,0,2002,\N,88,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000000.0,52148751.0
14,tt0120913,movie,Titan A.E.,Titan A.E.,0,2000,\N,94,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,9376845.0
15,tt0120917,movie,The Emperor's New Groove,The Emperor's New Groove,0,2000,\N,78,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,9812302.0
16,tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,385078.0
17,tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115000000.0,80027814.0
18,tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113000000.0,108435841.0
19,tt0122459,movie,Return to Me,Return to Me,0,2000,\N,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24000000.0,7820836.0
20,tt0125022,movie,Heartbreakers,Heartbreakers,0,2001,\N,123,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,11801323.0
21,tt0126029,movie,Shrek,Shrek,0,2001,\N,90,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,42347760.0
22,tt0127349,movie,Waking the Dead,Waking the Dead,0,2000,\N,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8500000.0,150422.0
23,tt0130623,movie,Dinosaur,Dinosaur,0,2000,\N,82,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127500000.0,38854851.0
24,tt0131704,movie,The Adventures of Rocky & Bullwinkle,The Adventures of Rocky & Bullwinkle,0,2000,\N,92,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76000000.0,6814270.0
25,tt0132245,movie,Driven,Driven,0,2001,\N,116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,94000000.0,12174504.0
26,tt0133240,movie,Treasure Planet,Treasure Planet,0,2002,\N,95,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140000000.0,12083248.0
27,tt0134084,movie,Scream 3,Scream 3,0,2000,\N,116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40000000.0,34713342.0
28,tt0134630,movie,Duets,Duets,0,2000,\N,112,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000.0,2002588.0
29,tt0134847,movie,Pitch Black,Pitch Black,0,2000,\N,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23000000.0,14015741.0
30,tt0134983,movie,Supernova,Supernova,0,2000,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,90000000.0,6731940.0
31,tt0141907,movie,Town & Country,Town & Country,0,2001,\N,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90000000.0,3029858.0
32,tt0144528,movie,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,0,2000,\N,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84000000.0,42518830.0
33,tt0146309,movie,Thirteen Days,Thirteen Days,0,2000,\N,145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,80000000.0,46668.0
34,tt0146984,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000,\N,126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,80000000.0,11516712.0
35,tt0161081,movie,What Lies Beneath,What Lies Beneath,0,2000,\N,130,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,100000000.0,29702959.0
36,tt0241303,movie,Chocolat,Chocolat,0,2000,\N,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,3093590.0
37,tt0243155,movie,Bridget Jones's Diary,Bridget Jones's Diary,0,2001,\N,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,10733933.0
38,tt0244094,movie,Never Again,Never Again,0,2001,\N,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500000.0,33088.0
39,tt0244709,movie,Pavilion of Women,Pavilion of Women,0,2001,\N,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5000000.0,16368.0
40,tt0244970,movie,Someone Like You...,Someone Like You...,0,2001,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23000000.0,10010600.0
41,tt0245046,movie,Charlotte Gray,Charlotte Gray,0,2001,\N,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,20000000.0,37258.0
42,tt0245674,movie,Thir13en Ghosts,Thir13en Ghosts,0,2001,\N,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42000000.0,15165355.0
43,tt0245686,movie,Joe Dirt,Joe Dirt,0,2001,\N,91,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17700000.0,8016008.0
44,tt0246894,movie,Rollerball,Rollerball,0,2002,\N,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70000000.0,9013548.0
45,tt0250323,movie,The Deep End,The Deep End,0,2001,\N,101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3000000.0,141852.0
46,tt0250494,movie,Legally Blonde,Legally Blonde,0,2001,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18000000.0,20377426.0
47,tt0252076,movie,Maid in Manhattan,Maid in Manhattan,0,2002,\N,105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,55000000.0,18711407.0
48,tt0328538,movie,Thirteen,Thirteen,0,2003,\N,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.0,116260.0
49,tt0331953,movie,Club Dread,Club Dread,0,2004,\N,104,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8600000.0,3000000.0
50,tt0332047,movie,Fever Pitch,Fever Pitch,0,2005,\N,104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,12400125.0
51,tt0332605,movie,House of Fools,Dom durakov,0,2002,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2500000.0,7246.0
52,tt0340855,movie,Monster,Monster,0,2003,\N,109,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000.0,86831.0
53,tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,10900901.0
54,tt0345061,movie,Code 46,Code 46,0,2003,\N,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7500000.0,20170.0
55,tt0348836,movie,Gothika,Gothika,0,2003,\N,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40000000.0,19288438.0
56,tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,132000000.0,77061953.0
57,tt0414993,movie,The Fountain,The Fountain,0,2006,\N,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35000000.0,3768702.0
58,tt0415141,movie,Mama's Boy,Mama's Boy,0,2007,\N,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,13939.0
59,tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,2006,\N,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72500000.0,47042215.0
60,tt0415689,movie,Ouija Board,Bunshinsaba,0,2004,\N,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2500000.0,187845.0
61,tt0415833,movie,Hate Crime,Hate Crime,0,2005,\N,103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,500000.0,3303.0
62,tt0415856,movie,Hounddog,Hounddog,0,2007,\N,102,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3750000.0,13744.0
63,tt0415940,movie,Countdown,Lichnyy nomer,0,2004,\N,100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.0,1563192.0
64,tt0415965,movie,Martian Child,Martian Child,0,2007,\N,106,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27000000.0,3376669.0
65,tt0415978,movie,Me and You and Everyone We Know,Me and You and Everyone We Know,0,2005,\N,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,30801.0
66,tt0416044,movie,Mongol: The Rise of Genghis Khan,Mongol,0,2007,\N,126,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,135526.0
67,tt0416080,movie,Everybody Has a Little Secret,Nuguna bimileun itda,0,2004,\N,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4400000.0,24615.0
68,tt0416185,movie,Resurrecting the Champ,Resurrecting the Champ,0,2007,\N,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13000000.0,1667659.0
69,tt0416212,movie,The Secret Life of Bees,The Secret Life of Bees,0,2008,\N,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000.0,10527799.0
70,tt0416236,movie,The Spiderwick Chronicles,The Spiderwick Chronicles,0,2008,\N,96,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,24740537.0
71,tt0416315,movie,Wolf Creek,Wolf Creek,0,2005,\N,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000.0,4908206.0
72,tt0416316,movie,Wolfhound,Volkodav iz roda Serykh Psov,0,2006,\N,136,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20000000.0,7591663.0
73,tt0416320,movie,Match Point,Match Point,0,2005,\N,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15000000.0,529434.0
74,tt0416449,movie,300,300,0,2006,\N,117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65000000.0,70885301.0
75,tt0416508,movie,Becoming Jane,Becoming Jane,0,2007,\N,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16500000.0,2902117.0
76,tt0416887,movie,Kalamazoo?,Kalamazoo?,0,2006,\N,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,9375.0
77,tt0417001,movie,Must Love Dogs,Must Love Dogs,0,2005,\N,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,12855321.0
78,tt0417148,movie,Snakes on a Plane,Snakes on a Plane,0,2006,\N,105,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000.0,15206301.0
79,tt0417217,movie,Two for the Money,Two for the Money,0,2005,\N,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20000000.0,8703240.0
80,tt0417220,movie,Unbeatable Harold,Unbeatable Harold,0,2006,\N,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3000000.0,16400.0
81,tt0417225,movie,Idlewild,Idlewild,0,2006,\N,121,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000.0,5745780.0
82,tt0417385,movie,12 and Holding,12 and Holding,0,2005,\N,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0,11456.0
83,tt0417433,movie,Annapolis,Annapolis,0,2006,\N,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,26000000.0,7681171.0
84,tt0417658,movie,Factotum,Factotum,0,2005,\N,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1000000.0,59212.0
85,tt0417741,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,0,2009,\N,153,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,250000000.0,77835727.0
86,tt0418038,movie,Outfoxed: Rupert Murdoch's War on Journalism,Outfoxed: Rupert Murdoch's War on Journalism,0,2004,\N,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,78054.0
87,tt0418753,movie,Inside Deep Throat,Inside Deep Throat,0,2005,\N,89,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000000.0,88709.0
88,tt0418819,movie,Land of the Dead,Land of the Dead,0,2005,\N,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15000000.0,10221705.0
89,tt0419294,movie,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada,0,2005,\N,121,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,205994.0
90,tt0419663,movie,Cruel World,Cruel World,0,2005,\N,88,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2000000.0,11160.0
91,tt0419815,movie,Holly,Holly,0,2006,\N,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,12442.0
92,tt0419946,movie,The Marine,The Marine,0,2006,\N,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000.0,7138774.0
93,tt0420015,movie,Nine Lives,Nine Lives,0,2005,\N,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,28387.0
94,tt0420087,movie,A Prairie Home Companion,A Prairie Home Companion,0,2006,\N,105,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000.0,4566293.0
95,tt0420134,movie,Rock the Paint,Rock the Paint,0,2005,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,4700.0
96,tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0,2008,\N,93,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,10103675.0
97,tt0420550,movie,Christmas at Maxwell's,Christmas at Maxwell's,0,2006,\N,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,8375.0
98,tt0420723,movie,Short Cut to Nirvana: Kumbh Mela,Short Cut to Nirvana: Kumbh Mela,0,2004,\N,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,3263.0
99,tt0421054,movie,Domino,Domino,0,2005,\N,127,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,4670120.0
100,tt0437863,movie,The Benchwarmers,The Benchwarmers,0,2006,\N,80,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33000000.0,19656429.0
101,tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,\N,91,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,68033544.0
102,tt0468569,movie,The Dark Knight,The Dark Knight,0,2008,\N,152,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185000000.0,158411483.0
103,tt0470752,movie,Ex Machina,Ex Machina,0,2014,\N,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15000000.0,5349500.0
104,tt0477071,movie,Premonition,Premonition,0,2007,\N,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20000000.0,17558689.0
105,tt0478126,movie,Cthulhu,Cthulhu,0,2007,\N,100,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,750000.0,1438.0
106,tt0478262,movie,Return with Honor: A Missionary Homecoming,The Return,0,2006,\N,105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,300000.0,8680.0
107,tt0478304,movie,The Tree of Life,The Tree of Life,0,2011,\N,139,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,32000000.0,493788.0
108,tt0479042,movie,G.I. Jesus,G.I. Jesus,0,2006,\N,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2000000.0,542.0
109,tt0480242,movie,Dan in Real Life,Dan in Real Life,0,2007,\N,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,11809445.0
110,tt0486655,movie,Stardust,Stardust,0,2007,\N,127,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70000000.0,9169779.0
111,tt0499537,movie,Offside,Offside,0,2006,\N,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2500.0,18003.0
112,tt0499556,movie,War,War,0,2007,\N,103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000.0,9820089.0
113,tt0763831,movie,A Thousand Words,A Thousand Words,0,2012,\N,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,6176280.0
114,tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,\N,104,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55000000.0,21401121.0
115,tt0962711,movie,The Objective,The Objective,0,2008,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4000000.0,95.0
116,tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2010,\N,109,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,17619622.0
117,tt0976025,movie,Certifiably Jonathan,Certifiably Jonathan,0,2007,\N,85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0,7826.0
118,tt1001508,movie,He's Just Not That Into You,He's Just Not That Into You,0,2009,\N,129,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,27785487.0
119,tt1001526,movie,Megamind,Megamind,0,2010,\N,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000000.0,46016833.0
120,tt1007029,movie,The Iron Lady,The Iron Lady,0,2011,\N,105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,220409.0
121,tt1013860,movie,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,0,2010,\N,107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,754779.0
122,tt1034324,movie,The Mighty Macs,The Mighty Macs,0,2009,\N,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7000000.0,963221.0
123,tt1035731,movie,Dare Not Walk Alone,Dare Not Walk Alone,0,2006,\N,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000.0,9259.0
124,tt1037163,movie,The Time that Remains,The Time that Remains,0,2009,\N,109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6500000.0,6453.0
125,tt1037705,movie,The Book of Eli,The Book of Eli,0,2010,\N,118,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,38437553.0
126,tt1038043,movie,Mammoth,Mammoth,0,2009,\N,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,4531.0
127,tt1038686,movie,Legion,Legion,0,2010,\N,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26000000.0,17501625.0
128,tt1038919,movie,The Bounty Hunter,The Bounty Hunter,0,2010,\N,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,20686423.0
129,tt1038971,movie,How to Be a Serial Killer,How to Be a Serial Killer,0,2008,\N,91,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000000.0,899.0
130,tt1041753,movie,Harold,Harold,0,2008,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000.0,10578.0
131,tt1041804,movie,The Nutcracker in 3D,The Nutcracker in 3D,0,2010,\N,110,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,65894.0
132,tt1041829,movie,The Proposal,The Proposal,0,2009,\N,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,33627598.0
133,tt1043726,movie,The Legend of Hercules,The Legend of Hercules,0,2014,\N,99,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70000000.0,8600000.0
134,tt1045655,movie,The Haunting of Molly Hartley,The Haunting of Molly Hartley,0,2008,\N,82,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5000000.0,5423315.0
135,tt1045658,movie,Silver Linings Playbook,Silver Linings Playbook,0,2012,\N,122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21000000.0,443003.0
136,tt1045772,movie,I Love You Phillip Morris,I Love You Phillip Morris,0,2009,\N,98,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,112520.0
137,tt1045778,movie,Year One,Year One,0,2009,\N,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,19610304.0
138,tt1046163,movie,My Best Friend's Girl,My Best Friend's Girl,0,2008,\N,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,8265357.0
139,tt1046173,movie,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,0,2009,\N,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175000000.0,54713046.0
140,tt1046997,movie,Miracle at St. Anna,Miracle at St. Anna,0,2008,\N,160,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,3477996.0
141,tt1049405,movie,The Other End of the Line,The Other End of the Line,0,2008,\N,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000.0,59078.0
142,tt1049413,movie,Up,Up,0,2009,\N,96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000000.0,68108790.0
143,tt1051904,movie,Goosebumps,Goosebumps,0,2015,\N,103,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58000000.0,23618556.0
144,tt1053424,movie,Repo Men,Repo Men,0,2010,\N,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32000000.0,6126170.0
145,tt1053810,movie,The Big Year,The Big Year,0,2011,\N,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41000000.0,3251884.0
146,tt1054112,movie,Imago mortis,Imago mortis,0,2009,\N,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3700000.0,606975.0
147,tt1054588,movie,Flash of Genius,Flash of Genius,0,2008,\N,119,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,2251075.0
148,tt1054606,movie,The Imaginarium of Doctor Parnassus,The Imaginarium of Doctor Parnassus,0,2009,\N,123,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40000000.0,1762637.0
149,tt1055292,movie,Life as We Know It,Life as We Know It,0,2010,\N,114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38000000.0,14506464.0
150,tt1055369,movie,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,0,2009,\N,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000.0,108966307.0
151,tt1057500,movie,Invictus,Invictus,0,2009,\N,134,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60000000.0,8611147.0
152,tt1058017,movie,The Invention of Lying,The Invention of Lying,0,2009,\N,100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18500000.0,7027472.0
153,tt1058058,movie,American Swing,American Swing,0,2008,\N,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,10174.0
154,tt1059786,movie,Eagle Eye,Eagle Eye,0,2008,\N,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80000000.0,29150721.0
155,tt1060249,movie,The Legend of Drona,Drona,0,2008,\N,138,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000.0,237647.0
156,tt1060277,movie,Cloverfield,Cloverfield,0,2008,\N,85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25000000.0,46146546.0
157,tt1065073,movie,Boyhood,Boyhood,0,2014,\N,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.0,1992448.0
158,tt1067106,movie,A Christmas Carol,A Christmas Carol,0,2009,\N,96,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200000000.0,30051075.0
